county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
Stanislaus,11/3/2022,50,25,75,1224,5,5,17
Stanislaus,11/4/2022,52,26,78,1222,4,2,14
Stanislaus,11/5/2022,51,23,74,1223,6,3,23
Stanislaus,11/6/2022,47,25,72,1220,6,3,18
Stanislaus,11/7/2022,51,19,70,1222,9,3,21
Stanislaus,11/8/2022,52,18,70,1224,12,2,22
Stanislaus,11/9/2022,41,17,58,856,7,3,18
Stanislaus,11/10/2022,52,18,70,1224,11,3,19
Stanislaus,11/11/2022,54,15,69,1222,7,2,23
Stanislaus,11/12/2022,47,11,58,1218,9,1,23
Stanislaus,11/13/2022,52,17,69,1222,8,1,24
Stanislaus,11/14/2022,58,21,79,1219,10,3,18
Stanislaus,11/15/2022,56,19,75,1218,12,2,17
Stanislaus,11/16/2022,55,20,75,1222,12,2,21
Stanislaus,11/17/2022,59,10,69,1217,11,3,23
Stanislaus,11/18/2022,64,14,78,1217,9,3,24
Stanislaus,11/19/2022,59,14,73,1218,8,2,21
Stanislaus,11/20/2022,62,15,77,1222,9,3,21
Stanislaus,11/21/2022,61,14,75,1221,10,3,23
Stanislaus,11/22/2022,70,22,92,1227,8,5,18
Stanislaus,11/23/2022,68,22,90,1228,7,2,21
Stanislaus,11/24/2022,59,20,79,1227,7,3,25
Stanislaus,11/25/2022,63,21,84,1221,9,4,18
Stanislaus,11/26/2022,79,21,100,1223,11,5,17
Stanislaus,11/27/2022,81,19,100,1229,8,6,23
Stanislaus,11/28/2022,81,23,104,1230,4,5,21
Stanislaus,11/29/2022,84,24,108,1229,4,6,20
Stanislaus,11/30/2022,89,23,112,1227,5,6,24
Stanislaus,12/1/2022,90,21,111,1227,8,5,25
Stanislaus,12/2/2022,82,25,107,1229,7,4,15
Stanislaus,12/3/2022,80,21,101,1223,12,5,18
Stanislaus,12/4/2022,88,18,106,1229,11,4,30
Stanislaus,12/5/2022,83,18,101,1230,7,4,31
Stanislaus,12/6/2022,85,19,104,1231,11,2,23
Stanislaus,12/7/2022,90,19,109,1232,6,3,25
Stanislaus,12/8/2022,100,27,127,1231,8,3,23
Stanislaus,12/9/2022,96,25,121,1229,10,4,27
Stanislaus,12/10/2022,101,29,130,1232,12,2,25
Stanislaus,12/11/2022,115,25,140,1231,11,3,19
Stanislaus,12/12/2022,116,21,137,1229,12,2,19
Stanislaus,12/13/2022,121,27,148,1233,9,4,25
Stanislaus,12/14/2022,117,25,142,1233,11,4,18
Stanislaus,12/15/2022,114,25,139,1228,11,3,17
Stanislaus,12/16/2022,117,24,141,1229,12,2,20
Stanislaus,12/17/2022,113,29,142,1232,13,2,20
Stanislaus,12/18/2022,112,25,137,1231,13,5,18
Stanislaus,12/19/2022,106,24,130,1229,12,2,18
Stanislaus,12/20/2022,110,24,134,1224,11,3,18
Stanislaus,12/21/2022,109,28,137,1227,13,6,15
Stanislaus,12/22/2022,117,25,142,1223,8,5,21
Stanislaus,12/23/2022,114,29,143,1222,9,4,25
Stanislaus,12/24/2022,116,29,145,1223,10,2,25
Stanislaus,12/25/2022,101,25,126,1223,5,2,30
Stanislaus,12/26/2022,101,22,123,1221,5,2,32
Stanislaus,12/27/2022,105,26,131,1228,8,2,35
Stanislaus,12/28/2022,101,24,125,1225,11,4,25
Stanislaus,12/29/2022,109,26,135,1228,8,5,29
Stanislaus,12/30/2022,110,26,136,1225,7,3,31
Stanislaus,12/31/2022,100,35,135,1229,8,5,31
Stanislaus,1/1/2023,102,30,132,1230,9,8,35
Stanislaus,1/2/2023,96,35,131,1230,8,9,36
Stanislaus,1/3/2023,89,34,123,1232,8,6,39
Stanislaus,1/4/2023,81,29,110,1228,8,3,41
Stanislaus,1/5/2023,82,28,110,1229,8,3,22
Stanislaus,1/6/2023,77,24,101,1231,6,4,24
Stanislaus,1/7/2023,79,26,105,1230,9,2,23
Stanislaus,1/8/2023,89,20,109,1228,9,3,21
Stanislaus,1/9/2023,95,21,116,1224,8,3,16
Stanislaus,1/10/2023,92,22,114,1224,8,3,16
Stanislaus,1/11/2023,87,25,112,1225,7,3,19
Stanislaus,1/12/2023,89,21,110,1225,7,2,23
Stanislaus,1/13/2023,75,20,95,1231,5,3,30
Stanislaus,1/14/2023,81,25,106,1227,7,3,24
Stanislaus,1/15/2023,77,21,98,1223,5,3,30
Stanislaus,1/16/2023,75,23,98,1225,3,2,26
Stanislaus,1/17/2023,74,22,96,1224,8,2,26
Stanislaus,1/18/2023,74,19,93,1223,11,2,23
Stanislaus,1/19/2023,73,19,92,1222,11,2,26
Stanislaus,1/20/2023,69,19,88,1220,6,4,25
Stanislaus,1/21/2023,60,17,77,1224,5,4,27
Stanislaus,1/22/2023,57,15,72,1223,6,3,25
Stanislaus,1/23/2023,63,19,82,1220,6,4,18
Stanislaus,1/24/2023,58,16,74,1224,6,2,19
Stanislaus,1/25/2023,59,24,83,1224,5,3,21
Stanislaus,1/26/2023,65,19,84,1222,9,2,21
Stanislaus,1/27/2023,55,21,76,1225,4,4,33
Stanislaus,1/28/2023,52,22,74,1224,5,3,24
Stanislaus,1/29/2023,54,23,77,1225,5,3,28
Stanislaus,1/30/2023,46,19,65,1219,3,3,37
Stanislaus,1/31/2023,50,19,69,1229,6,3,26
Stanislaus,2/1/2023,58,25,83,1224,3,3,25
Stanislaus,2/2/2023,57,21,78,1225,7,6,19
Stanislaus,2/3/2023,57,24,81,1224,5,6,19
Stanislaus,2/4/2023,54,22,76,1223,7,8,17
Stanislaus,2/5/2023,60,22,82,1219,6,6,22
Stanislaus,2/6/2023,60,22,82,1215,6,5,24
Stanislaus,2/7/2023,49,23,72,1218,6,4,23
Stanislaus,2/8/2023,46,24,70,1220,7,5,24
Stanislaus,2/9/2023,57,21,78,1221,8,2,23
Stanislaus,2/10/2023,63,21,84,1221,10,2,20
Stanislaus,2/11/2023,52,14,66,1222,8,2,18
Stanislaus,2/12/2023,59,13,72,1220,7,2,23
Stanislaus,2/13/2023,56,16,72,1214,9,2,24
Stanislaus,2/14/2023,58,15,73,1222,8,1,30
Stanislaus,2/15/2023,60,20,80,1222,7,3,36
Stanislaus,2/16/2023,67,20,87,1221,11,2,35
Stanislaus,2/17/2023,64,25,89,1225,7,2,35
Stanislaus,2/18/2023,60,22,82,1225,6,1,26
Stanislaus,2/19/2023,58,23,81,1223,7,2,27
Stanislaus,2/20/2023,59,22,81,1228,4,3,25
Stanislaus,2/21/2023,68,18,86,1224,4,1,31
Stanislaus,2/22/2023,70,16,86,1225,7,1,30
Stanislaus,2/23/2023,77,22,99,1221,10,2,32
Stanislaus,2/24/2023,75,18,93,1228,6,6,22
Stanislaus,2/25/2023,67,18,85,1229,5,4,30
Stanislaus,2/26/2023,67,22,89,1219,5,5,34
Stanislaus,2/27/2023,61,17,78,1211,3,4,26
Stanislaus,2/28/2023,58,17,75,1225,3,4,36
Stanislaus,3/1/2023,62,18,80,1232,5,4,35
Stanislaus,3/2/2023,62,17,79,1231,4,3,40
Stanislaus,3/3/2023,73,18,91,1230,9,2,32
Stanislaus,3/4/2023,72,18,90,1231,6,3,34
Stanislaus,3/5/2023,75,19,94,1230,8,4,39
Stanislaus,3/6/2023,76,21,97,1230,9,1,35
Stanislaus,3/7/2023,70,14,84,1227,10,1,31
Stanislaus,3/8/2023,70,17,87,1228,6,2,25
Stanislaus,3/9/2023,68,15,83,1231,3,1,29
Stanislaus,3/10/2023,60,12,72,1233,3,1,25
Stanislaus,3/11/2023,58,10,68,1234,5,0,29
Stanislaus,3/12/2023,58,14,72,1222,6,1,25
Stanislaus,3/13/2023,56,14,70,1223,4,0,34
Stanislaus,3/14/2023,53,13,66,1223,4,0,25
Stanislaus,3/15/2023,50,10,60,1223,5,1,30
Stanislaus,3/16/2023,52,12,64,1230,5,0,29
Stanislaus,3/17/2023,56,11,67,1231,7,0,24
Stanislaus,3/18/2023,56,11,67,1228,5,1,20
Stanislaus,3/19/2023,52,15,67,1227,6,1,35
Stanislaus,3/20/2023,54,12,66,1217,6,2,23
Stanislaus,3/21/2023,48,14,62,1219,4,4,30
Stanislaus,3/22/2023,47,16,63,1229,5,4,32
Stanislaus,3/23/2023,44,13,57,1232,3,4,31
Stanislaus,3/24/2023,37,13,50,1230,1,2,36
Stanislaus,3/25/2023,40,13,53,1230,2,2,38
Stanislaus,3/26/2023,39,16,55,1231,4,2,36
Stanislaus,3/27/2023,45,11,56,1229,6,1,35
Stanislaus,3/28/2023,36,12,48,1231,1,2,34
Stanislaus,3/29/2023,35,21,56,1232,2,5,28
Stanislaus,3/30/2023,43,14,57,1232,5,4,20
Stanislaus,3/31/2023,42,19,61,1233,3,5,20
Stanislaus,4/1/2023,38,17,55,1226,3,5,20
Stanislaus,4/2/2023,38,20,58,1221,3,5,25
Stanislaus,4/3/2023,37,16,53,1211,4,3,21
Stanislaus,4/4/2023,38,18,56,1230,6,4,26
Stanislaus,4/5/2023,40,24,64,1231,3,4,22
Stanislaus,4/6/2023,34,19,53,1231,2,3,23
Stanislaus,4/7/2023,28,17,45,1227,1,3,16
Stanislaus,4/8/2023,27,15,42,1224,2,3,23
Stanislaus,4/9/2023,27,11,38,1222,2,3,27
Stanislaus,4/10/2023,27,8,35,1222,2,2,27
Stanislaus,4/11/2023,28,4,32,1230,3,2,25
Stanislaus,4/12/2023,29,4,33,1230,2,2,26
Stanislaus,4/13/2023,28,7,35,1230,2,2,21
Stanislaus,4/14/2023,29,4,33,1229,5,1,24
Stanislaus,4/15/2023,23,3,26,1228,2,1,24
Stanislaus,4/16/2023,28,1,29,1229,3,0,31
Stanislaus,4/17/2023,32,1,33,1230,5,0,28
Stanislaus,4/18/2023,33,1,34,1228,4,0,26
Stanislaus,4/19/2023,33,3,36,1229,3,0,34
Stanislaus,4/20/2023,30,4,34,1227,5,0,26
Stanislaus,4/21/2023,31,2,33,1224,4,0,25
Stanislaus,4/22/2023,22,2,24,1224,3,0,30
Stanislaus,4/23/2023,22,1,23,1220,3,0,21
Stanislaus,4/24/2023,24,2,26,1214,2,0,29
Stanislaus,4/25/2023,21,2,23,1228,2,0,23
Stanislaus,4/26/2023,30,1,31,1220,4,0,22
Stanislaus,4/27/2023,32,0,32,1228,4,0,25
Stanislaus,4/28/2023,30,1,31,1228,4,0,24
Stanislaus,4/29/2023,30,3,33,1228,5,1,23
Stanislaus,4/30/2023,27,1,28,1233,4,0,28
Stanislaus,5/1/2023,28,1,29,1220,4,0,32
Stanislaus,5/2/2023,27,4,31,1219,4,1,26
Stanislaus,5/3/2023,27,3,30,1217,4,0,28
Stanislaus,5/4/2023,25,6,31,1222,4,1,29
Stanislaus,5/5/2023,26,1,27,1223,2,0,31
Stanislaus,5/6/2023,30,1,31,1224,1,0,33
Stanislaus,5/7/2023,33,0,33,1225,1,0,33
Stanislaus,5/8/2023,27,1,28,1222,2,0,34
Stanislaus,5/9/2023,26,1,27,1225,3,0,33
Stanislaus,5/10/2023,30,1,31,1227,2,1,30
Stanislaus,5/11/2023,27,1,28,623,1,,69
Stanislaus,5/12/2023,28,1,29,605,2,,64
Stanislaus,5/13/2023,25,1,26,588,1,,62
Stanislaus,5/14/2023,21,1,22,591,2,,68
Stanislaus,5/15/2023,20,0,20,584,1,,72
Stanislaus,5/16/2023,25,2,27,587,1,,66
Stanislaus,5/17/2023,22,4,26,554,3,,70
Stanislaus,5/18/2023,25,7,32,556,3,,74
Stanislaus,5/19/2023,22,8,30,563,3,,72
Stanislaus,5/20/2023,20,6,26,575,3,,72
Stanislaus,5/21/2023,19,6,25,569,3,,77
Stanislaus,5/22/2023,22,6,28,561,2,,73
Stanislaus,5/23/2023,18,9,27,558,2,,76
Stanislaus,5/24/2023,17,6,23,576,1,,74
Stanislaus,5/25/2023,16,8,24,569,1,,74
Stanislaus,5/26/2023,15,6,21,558,2,,71
Stanislaus,5/27/2023,16,2,18,558,2,,66
Stanislaus,5/28/2023,14,6,20,558,3,,66
Stanislaus,5/29/2023,15,5,20,556,3,,60
Stanislaus,5/30/2023,15,8,23,553,3,,65
Stanislaus,5/31/2023,15,9,24,559,3,,7
Stanislaus,6/1/2023,17,9,26,563,4,,69
Stanislaus,6/2/2023,18,9,27,564,3,,74
Stanislaus,6/3/2023,18,12,30,567,2,,77
Stanislaus,6/4/2023,15,11,26,567,4,,87
Stanislaus,6/5/2023,14,11,25,571,3,,83
Stanislaus,6/6/2023,14,10,24,560,1,,78
Stanislaus,6/7/2023,15,9,24,568,1,,79
Stanislaus,6/8/2023,15,11,26,565,1,,68
Stanislaus,6/9/2023,13,7,20,563,3,,64
Stanislaus,6/10/2023,13,6,19,555,2,,68
Stanislaus,6/11/2023,14,6,20,564,2,,70
Stanislaus,6/12/2023,11,8,19,558,2,,70
Stanislaus,6/13/2023,14,8,22,556,2,,81
Stanislaus,6/14/2023,16,8,24,566,1,,83
Stanislaus,6/15/2023,17,8,25,555,1,,82
Stanislaus,6/16/2023,18,6,24,555,1,,77
Stanislaus,6/17/2023,14,4,18,565,1,,71
Stanislaus,6/18/2023,13,8,21,554,1,,71
Stanislaus,6/19/2023,12,7,19,557,2,,71
Stanislaus,6/20/2023,13,5,18,552,1,,71
Stanislaus,6/21/2023,13,4,17,544,1,,67
Stanislaus,6/22/2023,8,5,13,542,0,,65
Stanislaus,6/23/2023,7,4,11,557,0,,63
Stanislaus,6/24/2023,6,9,15,565,0,,69
Stanislaus,6/25/2023,6,6,12,554,0,,62
Stanislaus,6/26/2023,7,7,14,545,0,,59
Stanislaus,6/27/2023,8,7,15,548,0,,63
Stanislaus,6/28/2023,10,7,17,559,0,,68
Stanislaus,6/29/2023,12,9,21,565,0,,76
Stanislaus,6/30/2023,12,11,23,558,0,,76
Stanislaus,7/1/2023,9,9,18,553,1,,72
Stanislaus,7/2/2023,8,6,14,546,1,,74
Stanislaus,7/3/2023,10,10,20,556,1,,69
Stanislaus,7/4/2023,9,14,23,556,1,,67
Stanislaus,7/5/2023,7,11,18,545,1,,77
Stanislaus,7/6/2023,12,9,21,548,1,,75
Stanislaus,7/7/2023,16,8,24,556,1,,67
Stanislaus,7/8/2023,15,8,23,560,0,,73
Stanislaus,7/9/2023,14,6,20,547,1,,75
Stanislaus,7/10/2023,12,7,19,547,0,,73
Stanislaus,7/11/2023,11,6,17,549,1,,72
Stanislaus,7/12/2023,8,8,16,547,0,,69
Stanislaus,7/13/2023,9,8,17,552,0,,68
Stanislaus,7/14/2023,9,8,17,548,0,,66
Stanislaus,7/15/2023,11,8,19,549,0,,75
Stanislaus,7/16/2023,11,6,17,544,0,,78
Stanislaus,7/17/2023,12,6,18,545,0,,74
Stanislaus,7/18/2023,14,6,20,551,0,,74
Stanislaus,7/19/2023,10,9,19,549,0,,72
Stanislaus,7/20/2023,9,8,17,548,0,,73
Stanislaus,7/21/2023,9,9,18,551,0,,72
Stanislaus,7/22/2023,7,13,20,551,0,,84
Stanislaus,7/23/2023,7,14,21,556,1,,79
Stanislaus,7/24/2023,13,14,27,548,2,,77
Stanislaus,7/25/2023,13,13,26,546,1,,69
Stanislaus,7/26/2023,9,11,20,547,2,,74
Stanislaus,7/27/2023,4,10,14,549,2,,64
Stanislaus,7/28/2023,4,6,10,550,1,,72
Stanislaus,7/29/2023,4,9,13,552,2,,70
Stanislaus,7/30/2023,9,7,16,552,3,,67
Stanislaus,7/31/2023,8,7,15,550,2,,67
Stanislaus,8/1/2023,8,7,15,551,2,,69
Stanislaus,8/2/2023,10,6,16,564,1,,71
Stanislaus,8/3/2023,13,6,19,553,1,,71
Stanislaus,8/4/2023,17,8,24,549,3,,64
Stanislaus,8/5/2023,15,9,23,555,2,,66
Stanislaus,8/6/2023,14,13,27,551,3,,72
Stanislaus,8/7/2023,15,10,25,544,3,,83
Stanislaus,8/8/2023,14,12,26,549,3,,68
Stanislaus,8/9/2023,12,10,22,556,3,,68
Stanislaus,8/10/2023,17,11,28,550,3,,62
Stanislaus,8/11/2023,15,10,25,559,4,,64
Stanislaus,8/12/2023,11,5,16,555,4,,75
Stanislaus,8/13/2023,17,5,22,550,4,,70
Stanislaus,8/14/2023,19,7,26,547,4,,76
Stanislaus,8/15/2023,18,7,25,546,3,,83
Stanislaus,8/16/2023,23,5,28,548,3,,82
Stanislaus,8/17/2023,24,5,29,549,3,,82
Stanislaus,8/18/2023,22,7,29,548,2,,73
Stanislaus,8/19/2023,19,8,27,550,3,,76
Stanislaus,8/20/2023,21,11,32,551,4,,74
Stanislaus,8/21/2023,19,9,28,546,3,,69
Stanislaus,8/22/2023,19,8,26,546,3,,68
Stanislaus,8/23/2023,22,7,29,553,3,,68
Stanislaus,8/24/2023,19,5,24,545,3,,74
Stanislaus,8/25/2023,21,7,28,545,3,,74
Stanislaus,8/26/2023,23,10,32,549,1,,74
Stanislaus,8/27/2023,20,12,31,546,3,,73
Stanislaus,8/28/2023,23,12,35,546,2,,73
Stanislaus,8/29/2023,24,11,35,545,4,,65
Stanislaus,8/30/2023,27,6,33,554,3,,72
Stanislaus,8/31/2023,26,6,32,553,2,,74
Stanislaus,9/1/2023,27,13,40,554,3,,69
Stanislaus,9/2/2023,25,12,37,560,4,,71
Stanislaus,9/3/2023,24,11,35,546,4,,77
Stanislaus,9/4/2023,23,10,32,548,3,,72
Stanislaus,9/5/2023,26,8,33,546,3,,70
Stanislaus,9/6/2023,32,7,39,549,2,,67
Stanislaus,9/7/2023,33,9,42,551,3,,72
Stanislaus,9/8/2023,32,7,38,557,2,,74
Stanislaus,9/9/2023,34,8,38,556,5,,69
Stanislaus,9/10/2023,32,6,35,552,5,,67
Stanislaus,9/11/2023,31,7,35,546,5,,72
Stanislaus,9/12/2023,32,7,36,547,4,,71
Stanislaus,9/13/2023,33,6,38,557,4,,74
Stanislaus,9/14/2023,29,7,35,556,3,,69
Stanislaus,9/15/2023,23,6,27,560,2,,71
Stanislaus,9/16/2023,19,8,24,552,2,,69
Stanislaus,9/17/2023,20,7,26,554,2,,73
Stanislaus,9/18/2023,22,8,29,550,2,,73
Stanislaus,9/19/2023,22,5,27,593,2,,71
Stanislaus,9/20/2023,21,3,24,597,2,,61
Stanislaus,9/21/2023,17,4,21,544,2,,65
Stanislaus,9/22/2023,15,5,20,535,2,,65
Stanislaus,9/23/2023,14,9,23,550,1,,69
Stanislaus,9/24/2023,15,10,25,547,1,,64
Stanislaus,9/25/2023,13,9,22,541,1,,63
Stanislaus,9/26/2023,14,11,25,555,1,,67
Stanislaus,9/27/2023,18,14,31,621,2,,72
Stanislaus,9/28/2023,17,11,27,554,1,,68
Stanislaus,9/29/2023,19,10,28,556,1,,68
Stanislaus,9/30/2023,19,10,28,556,0,,70
Stanislaus,10/1/2023,18,10,27,552,0,,76
Stanislaus,10/2/2023,21,10,30,532,3,,73
Stanislaus,10/3/2023,20,9,28,532,3,,69
Stanislaus,10/4/2023,19,8,26,536,6,,66
Stanislaus,10/5/2023,17,8,24,540,6,,64
Stanislaus,10/6/2023,17,12,28,529,6,,62
Stanislaus,10/7/2023,22,11,32,534,5,,66
Stanislaus,10/8/2023,20,12,31,533,5,,76
Stanislaus,10/9/2023,18,11,28,540,4,,78
Stanislaus,10/10/2023,20,17,36,560,3,,72
Stanislaus,10/11/2023,20,16,35,550,2,,75
Stanislaus,10/12/2023,22,9,30,549,2,,73
Stanislaus,10/13/2023,17,9,26,551,2,,74
Stanislaus,10/14/2023,11,6,17,551,2,,81
Stanislaus,10/15/2023,9,5,14,543,2,,77
Stanislaus,10/16/2023,11,5,16,547,1,,77
Stanislaus,10/17/2023,18,8,26,553,4,,72
Stanislaus,10/18/2023,19,11,30,550,3,,67
Stanislaus,10/19/2023,14,13,27,549,3,,67
Stanislaus,10/20/2023,13,13,26,551,5,,69
Stanislaus,10/21/2023,16,12,28,555,6,,63
Stanislaus,10/22/2023,17,14,31,550,4,,68
Stanislaus,10/23/2023,19,13,32,551,3,,74
Stanislaus,10/24/2023,17,10,27,551,3,,65
Stanislaus,10/25/2023,18,12,30,556,3,,72
Stanislaus,10/26/2023,19,11,30,550,3,,74
Stanislaus,10/27/2023,13,16,29,551,3,,74
Stanislaus,10/28/2023,12,14,26,553,2,,72
Stanislaus,10/29/2023,10,12,22,551,2,,66
Stanislaus,10/30/2023,9,14,23,550,1,,72
Stanislaus,10/31/2023,11,14,25,550,2,,68
Stanislaus,11/1/2023,14,15,29,554,3,,74
Stanislaus,11/2/2023,17,15,32,564,4,,71
Stanislaus,11/3/2023,17,18,35,554,3,,69
Stanislaus,11/4/2023,14,17,31,551,1,,77
Stanislaus,11/5/2023,16,20,36,550,4,,23
Stanislaus,11/6/2023,15,17,32,550,3,,79
Stanislaus,11/7/2023,10,17,27,553,2,,73
Stanislaus,11/8/2023,15,15,30,556,3,,73
Stanislaus,11/9/2023,13,17,30,554,2,,78
Stanislaus,11/10/2023,16,16,32,554,1,,84
Stanislaus,11/11/2023,22,19,41,553,1,,75
Stanislaus,11/12/2023,22,15,37,546,1,,20
Stanislaus,11/13/2023,22,13,35,539,2,,74
Stanislaus,11/14/2023,23,15,38,551,2,,67
Stanislaus,11/15/2023,21,19,40,563,1,,71
Stanislaus,11/16/2023,23,15,38,567,1,,71
Stanislaus,11/17/2023,23,14,37,564,2,,66
Stanislaus,11/18/2023,23,15,38,562,3,,63
Stanislaus,11/19/2023,20,19,39,557,3,,70
Stanislaus,11/20/2023,23,17,40,557,4,,70
Stanislaus,11/21/2023,17,19,36,561,3,,65
Stanislaus,11/22/2023,21,18,39,560,2,,61
Stanislaus,11/23/2023,23,15,38,556,3,,60
Stanislaus,11/24/2023,25,19,43,548,3,,64
Stanislaus,11/25/2023,29,13,41,547,2,,72
Stanislaus,11/26/2023,30,15,44,552,1,,65
Stanislaus,11/27/2023,32,13,45,548,0,,64
Stanislaus,11/28/2023,27,15,42,553,0,,72
Stanislaus,11/29/2023,26,10,35,551,0,,68
Stanislaus,11/30/2023,26,12,37,549,2,,64
Stanislaus,12/1/2023,20,12,31,542,1,,67
Stanislaus,12/2/2023,22,14,34,549,4,,67
Stanislaus,12/3/2023,25,19,42,551,3,,71
Stanislaus,12/4/2023,25,25,48,552,5,,70
Stanislaus,12/5/2023,30,20,49,556,3,,72
Stanislaus,12/6/2023,27,22,49,567,2,,66
Stanislaus,12/7/2023,27,24,50,566,2,,62
Stanislaus,12/8/2023,27,19,44,560,2,,57
Stanislaus,12/9/2023,26,20,44,561,2,,58
Stanislaus,12/10/2023,29,21,48,549,3,,59
Stanislaus,12/11/2023,29,14,41,548,3,,56
Stanislaus,12/12/2023,27,12,38,549,3,,60
Stanislaus,12/13/2023,25,14,38,552,2,,65
Stanislaus,12/14/2023,23,16,38,572,2,,62
Stanislaus,12/15/2023,18,18,36,562,3,,59
Stanislaus,12/16/2023,20,16,36,565,1,,65
Stanislaus,12/17/2023,14,13,27,572,3,,77
Stanislaus,12/18/2023,21,13,34,568,1,,63
Stanislaus,12/19/2023,23,16,39,562,1,,58
Stanislaus,12/20/2023,28,17,45,578,1,,63
Stanislaus,12/21/2023,30,15,45,581,0,,59
Stanislaus,12/22/2023,30,18,48,587,2,,61
Stanislaus,12/23/2023,22,28,50,580,1,,57
Stanislaus,12/24/2023,24,24,48,582,0,,63
Stanislaus,12/25/2023,24,22,46,553,0,,66
Stanislaus,12/26/2023,26,23,49,560,1,,67
Stanislaus,12/27/2023,36,25,61,573,5,,67
Stanislaus,12/28/2023,33,26,59,569,6,,67
Stanislaus,12/29/2023,30,28,58,586,6,,73
Stanislaus,12/30/2023,35,28,63,568,8,,65
Stanislaus,12/31/2023,35,22,57,565,2,,66
Stanislaus,1/1/2024,33,24,56,561,3,,71
Stanislaus,1/2/2024,40,20,59,568,3,,68
Stanislaus,1/3/2024,41,18,58,569,4,,70
Stanislaus,1/4/2024,36,18,53,565,1,,62
Stanislaus,1/5/2024,43,18,60,580,3,,70
Stanislaus,1/6/2024,38,17,55,568,5,,68
Stanislaus,1/7/2024,38,23,61,575,6,,70
Stanislaus,1/8/2024,34,24,58,559,5,,76
Stanislaus,1/9/2024,32,28,60,575,4,,67
Stanislaus,1/10/2024,31,28,59,578,4,,66
Stanislaus,1/11/2024,36,23,58,571,6,,59
Stanislaus,1/12/2024,34,25,58,587,5,,61
Stanislaus,1/13/2024,30,24,53,586,4,,62
Stanislaus,1/14/2024,21,22,42,578,3,,66
Stanislaus,1/15/2024,29,22,50,594,4,,59
Stanislaus,1/16/2024,32,14,45,571,5,,67
Stanislaus,1/17/2024,33,12,44,570,4,,64
Stanislaus,1/18/2024,35,12,46,580,4,,80
Stanislaus,1/19/2024,33,18,50,591,3,,62
Stanislaus,1/20/2024,30,18,47,572,3,,68
Stanislaus,1/21/2024,26,18,43,555,4,,69
Stanislaus,1/22/2024,15,17,31,145,0,,63
Stanislaus,1/23/2024,27,17,43,565,2,,64
Stanislaus,1/24/2024,27,18,45,561,0,,64
Stanislaus,1/25/2024,32,19,50,578,2,,64
Stanislaus,1/26/2024,26,19,44,579,1,,61
Stanislaus,1/27/2024,27,23,49,580,1,,64
Stanislaus,1/28/2024,25,23,47,592,2,,64
Stanislaus,1/29/2024,24,25,47,580,2,,69
Stanislaus,1/30/2024,25,29,53,570,2,,61
Stanislaus,1/31/2024,30,32,61,585,1,,63
Stanislaus,2/1/2024,27,30,56,585,2,,68
Stanislaus,2/2/2024,22,27,49,591,3,,60
Stanislaus,2/3/2024,25,26,51,582,2,,57
Stanislaus,2/4/2024,21,30,51,578,1,,65
Stanislaus,2/5/2024,20,27,47,588,1,,61
Stanislaus,2/6/2024,19,29,48,586,4,,56
Stanislaus,2/7/2024,22,38,60,600,5,,56
Stanislaus,2/8/2024,23,29,52,598,3,,62
Stanislaus,2/9/2024,17,27,44,581,3,,62
Stanislaus,2/10/2024,21,28,49,595,2,,63
Stanislaus,2/11/2024,17,23,40,574,2,,61
Stanislaus,2/12/2024,17,21,38,566,0,,64
Stanislaus,2/13/2024,22,24,46,579,2,,58
Stanislaus,2/14/2024,20,25,45,577,3,,60
Stanislaus,2/15/2024,22,25,47,589,3,,62
Stanislaus,2/16/2024,21,22,43,570,2,,59
Stanislaus,2/17/2024,15,21,36,566,0,,64
Stanislaus,2/18/2024,15,17,32,566,1,,61
Stanislaus,2/19/2024,16,18,34,569,0,,66
Stanislaus,2/20/2024,16,20,36,571,0,,12
Stanislaus,2/21/2024,16,25,41,579,0,,69
Stanislaus,2/22/2024,18,22,40,586,1,,71
Stanislaus,2/23/2024,16,17,33,580,3,,69
Stanislaus,2/24/2024,13,14,27,590,1,,15
Stanislaus,2/25/2024,14,11,25,576,1,,18
Stanislaus,2/26/2024,15,15,30,564,1,,21
Stanislaus,2/27/2024,19,17,36,572,1,,72
Stanislaus,2/28/2024,17,14,31,577,2,,66
Stanislaus,2/29/2024,10,15,25,579,2,,64
Stanislaus,3/1/2024,11,14,25,578,2,,70
Stanislaus,3/2/2024,12,14,25,564,2,,66
Stanislaus,3/3/2024,16,14,29,558,4,,71
Stanislaus,3/4/2024,14,13,26,555,3,,69
Stanislaus,3/5/2024,12,14,26,554,2,,26
Stanislaus,3/6/2024,15,18,33,552,3,,75
Stanislaus,3/7/2024,15,15,30,554,2,,71
Stanislaus,3/8/2024,15,23,38,554,2,,69
Stanislaus,3/9/2024,14,18,32,549,3,,67
Stanislaus,3/10/2024,9,17,26,547,2,,65
Stanislaus,3/11/2024,9,18,27,550,2,,63
Stanislaus,3/12/2024,6,16,22,558,2,,62
Stanislaus,3/13/2024,5,14,19,608,1,,72
Stanislaus,3/14/2024,6,17,23,557,2,,68
Stanislaus,3/15/2024,7,21,28,558,2,,62
Stanislaus,3/16/2024,4,13,17,558,3,,62
Stanislaus,3/17/2024,8,18,24,557,2,,61
